Date,Close,Volume
2019/08/16,8.1,1465
2019/08/19,8.04,1565
2019/08/20,7.97,2503
2019/08/21,8.0,2069
2019/08/22,7.99,837
2019/08/23,7.98,842
2019/08/26,7.88,929
2019/08/27,7.86,980
2019/08/28,7.89,393
2019/08/29,7.92,785
2019/08/30,7.96,1222
2019/09/02,8.03,809
2019/09/03,8.04,682
2019/09/04,8.05,1266
2019/09/05,8.04,1049
2019/09/06,8.03,1034
2019/09/09,8.01,781
2019/09/10,8.01,881
2019/09/11,7.96,1262
2019/09/12,8.02,700
2019/09/16,7.97,721
2019/09/17,7.88,3132
2019/09/18,8.0,1348
2019/09/19,7.93,666
2019/09/20,7.9,1060
2019/09/23,7.94,911
2019/09/24,7.9,1260
2019/09/25,7.87,1018
2019/09/26,7.88,1595
2019/09/27,7.8,1916
2019/10/01,7.82,1238
2019/10/02,7.77,1043
2019/10/03,7.65,1537
2019/10/04,7.68,695
2019/10/07,7.65,631
2019/10/08,7.55,1707
2019/10/09,7.48,2224
2019/10/14,7.6,2679
2019/10/15,7.53,1234
2019/10/16,7.61,1152
2019/10/17,7.63,1088
2019/10/18,7.64,901
2019/10/21,7.68,912
2019/10/22,7.75,1461
2019/10/23,7.72,1037
2019/10/24,7.73,889
2019/10/25,7.69,1088
2019/10/28,7.69,821
2019/10/29,7.64,1017
2019/10/30,7.6,797
2019/10/31,7.58,1225
2019/11/01,7.59,725
2019/11/04,7.59,761
2019/11/05,7.58,760
2019/11/06,7.57,866
2019/11/07,7.57,530
2019/11/08,7.54,655
2019/11/11,7.51,1380
2019/11/12,7.48,1523
2019/11/13,7.45,745
2019/11/14,7.33,2330
2019/11/15,7.22,2588
2019/11/18,7.07,5090
2019/11/19,7.02,1348
2019/11/20,7.03,1615
2019/11/21,7.02,713
2019/11/22,7.05,755
2019/11/25,7.06,782
2019/11/26,7.05,1367
2019/11/27,7.1,966
2019/11/28,7.09,1616
2019/11/29,7.29,3474
2019/12/02,7.52,3887
2019/12/03,7.5,1573
2019/12/04,7.49,1196
2019/12/05,7.41,992
2019/12/06,7.29,1595
2019/12/09,7.27,1217
2019/12/10,7.3,652
2019/12/11,7.28,649
2019/12/12,7.27,859
2019/12/13,7.26,1021
2019/12/16,7.26,869
2019/12/17,7.31,799
2019/12/18,7.37,1234
2019/12/19,7.31,854
2019/12/20,7.23,2401
2019/12/23,7.24,969
2019/12/24,7.23,666
2019/12/25,7.24,733
2019/12/26,7.23,689
2019/12/27,7.2,985
2019/12/30,7.2,534
2019/12/31,7.21,1128
2020/01/02,7.28,1124
2020/01/03,7.32,1665
2020/01/06,7.26,1375
2020/01/07,7.28,959
2020/01/08,7.2,768
2020/01/09,7.22,475
2020/01/10,7.23,1101
2020/01/13,7.22,533
2020/01/14,7.22,857
2020/01/15,7.25,869
2020/01/16,7.27,1189
2020/01/17,7.25,562
2020/01/20,7.18,2774
2020/01/30,6.67,5027
2020/01/31,6.77,2508
2020/02/03,6.46,2034
2020/02/04,6.49,2139
2020/02/05,6.52,1257
2020/02/06,6.68,1735
2020/02/07,6.58,1728
2020/02/10,6.48,1188
2020/02/11,6.47,1079
2020/02/12,6.53,806
2020/02/13,6.6,1380
2020/02/14,6.58,811
2020/02/17,6.6,1362
2020/02/18,6.99,3881
2020/02/19,7.21,3873
2020/02/20,7.14,1931
2020/02/21,7.09,1224
2020/02/24,6.94,2052
2020/02/25,6.91,808
2020/02/26,6.85,1364
2020/02/27,6.93,2993
2020/03/02,6.77,2062
2020/03/03,6.78,747
2020/03/04,6.86,1663
2020/03/05,6.9,1129
2020/03/06,6.81,1072
2020/03/09,6.58,2252
2020/03/10,6.63,2680
2020/03/11,6.55,1317
2020/03/12,6.19,4632
2020/03/13,5.68,5983
2020/03/16,5.2,4091
2020/03/17,4.95,4069
2020/03/18,4.96,4002
2020/03/19,4.73,6327
2020/03/20,5.02,2881
2020/03/23,4.89,1913
2020/03/24,4.97,2400
2020/03/25,5.15,2822
2020/03/26,5.25,2177
2020/03/27,5.18,2083
2020/03/30,5.09,1524
2020/03/31,5.08,1894
2020/04/01,5.06,1263
2020/04/06,5.04,1007
2020/04/07,5.13,1504
2020/04/08,5.24,2932
2020/04/09,5.45,4523
2020/04/10,5.5,2490
2020/04/13,5.36,3005
2020/04/14,5.42,2397
2020/04/15,5.47,8742
2020/04/16,5.41,2445
2020/04/17,5.41,3201
2020/04/20,5.45,1770
2020/04/21,5.4,4573
2020/04/22,5.4,1411
2020/04/23,5.39,1930
2020/04/24,5.43,1062
2020/04/27,5.69,5682
2020/04/28,6.25,10874
2020/04/29,6.79,17084
2020/04/30,6.77,10184
2020/05/04,6.57,5292
2020/05/05,6.43,4522
2020/05/06,6.36,2667
2020/05/07,6.38,1812
2020/05/08,6.37,1918
2020/05/11,6.45,2249
2020/05/12,6.31,2857
2020/05/13,6.59,1644
2020/05/14,6.39,1851
2020/05/15,6.32,1742
2020/05/18,6.36,1011
2020/05/19,6.45,2180
2020/05/20,6.4,1439
2020/05/21,6.83,8398
2020/05/22,6.68,4785
2020/05/25,6.53,1816
2020/05/26,6.61,1405
2020/05/27,6.59,2017
2020/05/28,6.53,2271
2020/05/29,6.5,2362
2020/06/01,6.59,1531
2020/06/02,6.58,1567
2020/06/03,6.61,1801
2020/06/04,6.65,2838
2020/06/05,6.85,6307
2020/06/08,6.85,3559
2020/06/09,6.89,3021
2020/06/10,6.84,2726
2020/06/11,6.54,3550
2020/06/12,6.42,2565
2020/06/15,6.42,2047
2020/06/16,6.59,2397
2020/06/17,6.55,906
2020/06/18,6.49,1608
2020/06/19,6.59,1884
2020/06/22,6.59,2254
2020/06/23,6.59,1357
2020/06/24,6.54,1061
2020/06/29,6.47,1359
2020/06/30,6.5,1034
2020/07/01,6.45,1221
2020/07/02,6.45,2464
2020/07/03,6.51,2557
2020/07/06,6.56,2522
2020/07/07,6.53,1952
2020/07/08,6.65,2931
2020/07/09,6.57,2792
2020/07/10,6.4,2889
2020/07/13,6.4,1515
2020/07/14,6.34,1438
2020/07/15,6.35,2413
2020/07/16,6.42,1340
2020/07/17,6.31,2110
2020/07/20,6.28,755
2020/07/21,6.34,1467
2020/07/22,6.39,818
2020/07/23,6.37,646
2020/07/24,6.25,1622
2020/07/27,6.1,2620
2020/07/28,6.06,2116
2020/07/29,6.24,1728
2020/07/30,6.24,1704
2020/07/31,6.31,1513
2020/08/03,6.29,1999
2020/08/04,6.25,1274
2020/08/05,6.25,1055
2020/08/06,6.38,4874
2020/08/07,6.46,2546
2020/08/10,7.1,17196
2020/08/11,7.81,30066
2020/08/12,7.69,22736
2020/08/13,7.89,15396
2020/08/14,8.59,30176
2020/08/17,8.62,22705
2020/08/18,8.43,13577
2020/08/19,8.24,11621
2020/08/20,7.67,18156
2020/08/21,7.84,12088
2020/08/24,7.95,7957
2020/08/25,8.74,25042
2020/08/26,9.61,57926
2020/08/27,9.36,35696
2020/08/28,9.21,14392
2020/08/31,10.1,27551
2020/09/01,10.6,55635
2020/09/02,11.0,34960
2020/09/03,11.05,30875
2020/09/04,11.5,31938
2020/09/07,11.95,44018
2020/09/08,11.25,41568
2020/09/09,11.3,19865
2020/09/10,10.95,21500
2020/09/11,10.2,41200
2020/09/14,10.1,25275
2020/09/15,10.2,9747
2020/09/16,9.81,20014
2020/09/17,9.91,10147
2020/09/18,9.88,7133
2020/09/21,9.88,8506
2020/09/22,9.97,14181
2020/09/23,9.44,16473
2020/09/24,9.01,13311
2020/09/25,9.75,21580
2020/09/28,9.45,12090
2020/09/29,9.61,9852
2020/09/30,9.7,6930
2020/10/05,10.15,19513
2020/10/06,10.15,13208
2020/10/07,10.2,13308
2020/10/08,10.05,9211
2020/10/12,10.0,7526
2020/10/13,10.25,19625
2020/10/14,10.2,8181
2020/10/15,10.4,17931
2020/10/16,10.4,20079
2020/10/19,10.45,9635
2020/10/20,10.6,12168
2020/10/21,10.55,8004
2020/10/22,10.45,7457
2020/10/23,11.0,33704
2020/10/26,12.1,111521
2020/10/27,12.0,73994
2020/10/28,11.45,43601
2020/10/29,11.6,42348
2020/10/30,11.5,50815
2020/11/02,11.6,32654
2020/11/03,11.75,29608
2020/11/04,12.5,65400
2020/11/05,12.25,58581
2020/11/06,12.9,69864
2020/11/09,14.1,115298
2020/11/10,13.6,117678
2020/11/11,13.55,113516
2020/11/12,12.35,90102
2020/11/13,12.5,61265
2020/11/16,12.5,42815
2020/11/17,12.5,53068
2020/11/18,13.0,84199
2020/11/19,12.75,44322
2020/11/20,12.8,35197
2020/11/23,13.0,58823
2020/11/24,13.05,61262
2020/11/25,13.6,100667
2020/11/26,13.55,92557
2020/11/27,13.6,41678
2020/11/30,13.25,58170
2020/12/01,13.05,66054
2020/12/02,12.9,45337
2020/12/03,12.75,35195
2020/12/04,12.85,28201
2020/12/07,12.85,34846
2020/12/08,14.05,137177
2020/12/09,14.4,133020
2020/12/10,14.35,89946
2020/12/11,13.7,100878
2020/12/14,15.05,126195
2020/12/15,15.55,236049
2020/12/16,15.85,126364
2020/12/17,15.7,79684
2020/12/18,17.25,206360
2020/12/21,18.95,223996
2020/12/22,18.55,291542
2020/12/23,20.4,224886
2020/12/24,21.0,218649
2020/12/25,23.1,180477
2020/12/28,25.4,83468
2020/12/29,27.9,316446
2020/12/30,27.5,111570
2020/12/31,29.25,100773
2021/01/04,32.15,102044
2021/01/05,32.0,49151
2021/01/06,28.8,64941
2021/01/07,25.95,49450
2021/01/08,27.3,79753
2021/01/11,28.55,47981
2021/01/12,25.7,63035
2021/01/13,24.0,56909
2021/01/14,25.9,47688
2021/01/15,23.35,28710
2021/01/18,23.8,61733
2021/01/19,21.85,388985
2021/01/20,20.2,311859
2021/01/21,20.85,274234
2021/01/22,22.6,199178
2021/01/25,23.0,198129
2021/01/26,21.6,149173
2021/01/27,20.8,130719
2021/01/28,20.7,139089
2021/01/29,19.75,123509
2021/02/01,19.05,164457
2021/02/02,20.95,213074
2021/02/03,21.6,347000
2021/02/04,21.95,154012
2021/02/05,21.5,115482
2021/02/17,23.65,219033
2021/02/18,25.55,356237
2021/02/19,25.6,189248
2021/02/22,28.15,211635
2021/02/23,28.25,393750
2021/02/24,27.9,241515
2021/02/25,28.5,204089
2021/02/26,29.0,205961
2021/03/02,27.1,378370
2021/03/03,27.6,200403
2021/03/04,26.6,99600
2021/03/05,26.05,115422
2021/03/08,26.8,151261
2021/03/09,27.6,124505
2021/03/10,28.0,185820
2021/03/11,28.1,192861
2021/03/12,29.15,290550
2021/03/15,31.3,277317
2021/03/16,30.05,240779
2021/03/17,31.3,232781
2021/03/18,31.9,186140
2021/03/19,32.6,362851
2021/03/22,35.85,259149
2021/03/23,33.5,112545
2021/03/24,33.8,54860
2021/03/25,32.5,46345
2021/03/26,34.0,49045
2021/03/29,35.25,62588
2021/03/30,35.4,48012
2021/03/31,37.7,84149
2021/04/01,40.15,79597
2021/04/06,44.15,91673
2021/04/07,46.35,91018
2021/04/08,46.2,275160
2021/04/09,42.75,68509
2021/04/12,46.1,48961
2021/04/13,44.8,49368
2021/04/14,45.5,61960
2021/04/15,46.7,45148
2021/04/16,50.6,55192
2021/04/19,55.0,66438
2021/04/20,57.0,44983
2021/04/21,62.7,51583
2021/04/22,59.6,76617
2021/04/23,60.4,420124
2021/04/26,66.4,189302
2021/04/27,72.0,402224
2021/04/28,75.0,415394
2021/04/29,79.8,342752
2021/05/03,87.7,317654
2021/05/04,80.0,797676
2021/05/05,87.0,512337
2021/05/06,84.3,478298
2021/05/07,91.5,481188
2021/05/10,100.5,445425
2021/05/11,97.6,544098
2021/05/12,87.9,363996
2021/05/13,79.2,574319
2021/05/14,74.0,647739
2021/05/17,66.6,569893
2021/05/18,73.2,276730
2021/05/19,80.5,375849
2021/05/20,83.5,719139
2021/05/21,91.8,525852
2021/05/24,93.1,636015
2021/05/25,91.0,592190
2021/05/26,98.8,719247
2021/05/27,103.0,756487
2021/05/28,108.0,488929
2021/05/31,102.5,491276
2021/06/01,112.5,406062
2021/06/02,111.0,498833
2021/06/03,112.5,471284
2021/06/04,115.5,404392
2021/06/07,107.0,526517
2021/06/08,114.5,266769
2021/06/09,113.0,328556
2021/06/10,110.5,328143
2021/06/11,116.0,440136
2021/06/15,127.5,445650
2021/06/16,130.0,673719
2021/06/17,140.5,442473
2021/06/18,149.5,747990
2021/06/21,158.5,650922
2021/06/22,154.5,106624
2021/06/23,139.5,135256
2021/06/24,149.0,81397
2021/06/25,151.0,77872
2021/06/28,166.0,92488
2021/06/29,166.0,104157
2021/06/30,182.5,90212
2021/07/01,196.0,114395
2021/07/02,191.0,90009
2021/07/05,197.0,87982
2021/07/06,216.5,423072
2021/07/07,210.0,613283
2021/07/08,216.5,670995
2021/07/09,195.5,579705
2021/07/12,195.5,531241
2021/07/13,176.0,545938
2021/07/14,163.0,758462
2021/07/15,179.0,426579
2021/07/16,188.0,650673
2021/07/19,188.0,413675
2021/07/20,170.5,488666
2021/07/21,153.5,482445
2021/07/22,140.5,458906
2021/07/23,145.5,437511
2021/07/26,136.0,256173
2021/07/27,122.5,334105
2021/07/28,118.0,485289
2021/07/29,129.5,54595
2021/07/30,117.0,52473
2021/08/02,120.0,38357
2021/08/03,126.0,32839
2021/08/04,129.0,23621
2021/08/05,125.5,22375
2021/08/06,131.0,25854
2021/08/09,132.5,19215
2021/08/10,130.0,29118
2021/08/11,125.0,33609
2021/08/12,133.5,315314
2021/08/13,133.0,457392
2021/08/16,126.0,302376
2021/08/17,124.5,187972
2021/08/18,136.5,325683
2021/08/19,126.5,348450
2021/08/20,130.5,186507
2021/08/23,139.5,277174
2021/08/24,134.5,228328
2021/08/25,138.5,130787
2021/08/26,140.0,150047
2021/08/27,137.0,134991
2021/08/30,136.0,69277
2021/08/31,133.5,121512
2021/09/01,125.0,164203
2021/09/02,126.0,124171
2021/09/03,120.5,138897
2021/09/06,113.0,154415
2021/09/07,120.5,213772
2021/09/08,122.0,128898
2021/09/09,121.5,80048
2021/09/10,125.5,118693
2021/09/13,124.5,86871
2021/09/14,117.5,95802
2021/09/15,121.5,105199
2021/09/16,118.0,58751
2021/09/17,123.0,118643
2021/09/22,119.5,68755
2021/09/23,121.5,52591
2021/09/24,126.5,93202
2021/09/27,124.5,82955
2021/09/28,119.0,72303
2021/09/29,116.5,71067
2021/09/30,119.5,48131
2021/10/01,108.0,163128
2021/10/04,97.2,203393
2021/10/05,98.2,203335
2021/10/06,92.5,134727
2021/10/07,98.5,142426
2021/10/08,96.8,100334
2021/10/12,87.4,145444
2021/10/13,88.5,140265
2021/10/14,92.4,153410
2021/10/15,92.3,86190
2021/10/18,89.0,175099
2021/10/19,88.0,82507
2021/10/20,88.3,67461
2021/10/21,89.3,52515
2021/10/22,85.1,108029
2021/10/25,89.5,118776
2021/10/26,90.4,75382
2021/10/27,89.3,46820
2021/10/28,90.6,85763
2021/10/29,96.5,149098
2021/11/01,98.0,105899
2021/11/02,101.5,117563
2021/11/03,108.5,168912
2021/11/04,106.0,130037
2021/11/05,107.5,88153
2021/11/08,118.0,197241
2021/11/09,116.0,204506
2021/11/10,115.0,144624
2021/11/11,106.0,180798
2021/11/12,106.5,112220
2021/11/15,105.0,67359
2021/11/16,110.0,89125
2021/11/17,107.5,76432
2021/11/18,109.5,61108
2021/11/19,107.5,65882
2021/11/22,110.5,84115
2021/11/23,111.0,66704
2021/11/24,111.0,40227
2021/11/25,114.5,83332
2021/11/26,108.5,108354
2021/11/29,110.0,88996
2021/11/30,115.5,84391
2021/12/01,115.0,60402
2021/12/02,122.0,200888
2021/12/03,121.0,124056
2021/12/06,125.5,124412
2021/12/07,126.5,138929
2021/12/08,127.0,133479
2021/12/09,128.5,69770
2021/12/10,124.0,72775
2021/12/13,127.5,89254
2021/12/14,120.0,116713
2021/12/15,122.5,63596
2021/12/16,122.0,47826
2021/12/17,123.5,51418
2021/12/20,122.0,44854
2021/12/21,125.5,56124
2021/12/22,124.0,29633
2021/12/23,122.5,35129
2021/12/24,122.5,25691
2021/12/27,122.5,21460
2021/12/28,125.0,56247
2021/12/29,124.5,39155
2021/12/30,121.0,82365
2022/01/03,114.5,106847
2022/01/04,115.5,36842
2022/01/05,115.0,35370
2022/01/06,114.5,35949
2022/01/07,113.5,37537
2022/01/10,111.5,47052
2022/01/11,112.0,41157
2022/01/12,108.0,54098
2022/01/13,105.0,47851
2022/01/14,107.5,56255
2022/01/17,105.5,30165
2022/01/18,106.5,31750
2022/01/19,104.0,51633
2022/01/20,104.0,28239
2022/01/21,99.0,65444
2022/01/24,99.9,48844
2022/01/25,95.1,48479
2022/01/26,98.6,51052
2022/02/07,108.0,59599
2022/02/08,112.5,155773
2022/02/09,112.0,62258
2022/02/10,114.0,42037
2022/02/11,112.0,55575
2022/02/14,110.5,71168
2022/02/15,111.0,31536
2022/02/16,112.5,30104
2022/02/17,112.0,39731
2022/02/18,116.5,103926
2022/02/21,119.5,102001
2022/02/22,113.5,105006
2022/02/23,116.0,58830
2022/02/24,112.5,74680
2022/02/25,115.5,67284
2022/03/01,120.5,98942
2022/03/02,120.5,75698
2022/03/03,125.0,106373
2022/03/04,133.0,295655
2022/03/07,125.5,221174
2022/03/08,118.0,197696
2022/03/09,125.5,147513
2022/03/10,124.0,141680
2022/03/11,125.5,89669
2022/03/14,132.5,194274
2022/03/15,130.0,302248
2022/03/16,127.0,296010
2022/03/17,133.0,173223
2022/03/18,130.0,116201
2022/03/21,131.5,73467
2022/03/22,129.5,39785
2022/03/23,130.5,44202
2022/03/24,128.0,44575
2022/03/25,122.0,103403
2022/03/28,122.5,54487
2022/03/29,123.5,40986
2022/03/30,124.0,40718
2022/03/31,124.5,34524
2022/04/01,126.5,51446
2022/04/06,123.5,35725
2022/04/07,119.0,55311
2022/04/08,124.0,49997
2022/04/11,121.5,45198
2022/04/12,120.0,56366
2022/04/13,124.5,48707
2022/04/14,122.0,42501
2022/04/15,124.0,33154
2022/04/18,121.0,33906
2022/04/19,123.0,32435
2022/04/20,123.5,36699
2022/04/21,125.0,48218
2022/04/22,126.5,56011
2022/04/25,121.5,63601
2022/04/26,121.0,31426
2022/04/27,121.0,46921
2022/04/28,120.5,25814
2022/04/29,126.0,86552
2022/05/03,126.5,35870
2022/05/04,130.0,77235
2022/05/05,130.0,71343
2022/05/06,130.5,56975
2022/05/09,126.0,72026
2022/05/10,127.5,56161
2022/05/11,124.0,39476
2022/05/12,121.0,51889
2022/05/13,123.5,27638
2022/05/16,119.0,73018
2022/05/17,116.5,61401
2022/05/18,117.5,30788
2022/05/19,115.0,56340
2022/05/20,117.5,37392
2022/05/23,127.0,134591
2022/05/24,125.0,71969
2022/05/25,127.0,46896
2022/05/26,125.5,42106
2022/05/27,128.0,44104
2022/05/30,127.0,50603
2022/05/31,124.5,50146
2022/06/01,126.0,32110
2022/06/02,126.5,16592
2022/06/06,126.5,41553
2022/06/07,127.0,22780
2022/06/08,130.0,75965
2022/06/09,126.5,75560
2022/06/10,126.0,45264
2022/06/13,120.5,62827
2022/06/14,123.5,47743
2022/06/15,122.0,34392
2022/06/16,117.0,84576
2022/06/17,119.5,77260
2022/06/20,111.5,124121
2022/06/21,109.5,95132
2022/06/22,101.0,115542
