Date,Close,Volume
2019/05/24,233.0,38226
2019/05/27,231.0,37447
2019/05/28,230.5,99322
2019/05/29,229.5,32260
2019/05/30,231.0,40375
2019/05/31,235.5,49163
2019/06/03,238.0,36687
2019/06/04,233.0,24443
2019/06/05,235.0,35901
2019/06/06,232.0,34651
2019/06/10,240.0,35521
2019/06/11,244.5,34691
2019/06/12,246.0,30409
2019/06/13,240.0,33731
2019/06/14,236.0,35403
2019/06/17,233.0,51692
2019/06/18,235.5,28798
2019/06/19,244.0,50234
2019/06/20,245.0,39717
2019/06/21,248.5,62136
2019/06/24,241.0,43460
2019/06/25,238.5,29735
2019/06/26,234.5,28770
2019/06/27,240.5,42007
2019/06/28,239.0,28085
2019/07/01,248.5,66370
2019/07/02,249.0,26832
2019/07/03,242.5,29549
2019/07/04,244.0,18691
2019/07/05,243.0,27317
2019/07/08,242.5,29190
2019/07/09,242.0,16538
2019/07/10,247.0,23812
2019/07/11,250.0,31296
2019/07/12,250.5,23868
2019/07/15,254.5,34264
2019/07/16,256.0,26141
2019/07/17,252.0,34346
2019/07/18,254.0,20908
2019/07/19,259.0,59879
2019/07/22,264.0,31863
2019/07/23,264.0,29273
2019/07/24,265.0,24511
2019/07/25,265.0,30698
2019/07/26,261.0,20768
2019/07/29,261.0,18473
2019/07/30,260.0,22895
2019/07/31,259.5,36365
2019/08/01,256.5,30107
2019/08/02,251.5,54165
2019/08/05,246.5,52835
2019/08/06,248.5,58916
2019/08/07,248.0,29435
2019/08/08,253.5,30140
2019/08/12,251.0,24732
2019/08/13,246.5,25045
2019/08/14,249.5,36336
2019/08/15,248.0,28277
2019/08/16,250.0,25696
2019/08/19,252.0,25098
2019/08/20,254.5,20620
2019/08/21,254.5,20269
2019/08/22,254.0,22136
2019/08/23,254.0,14772
2019/08/26,248.5,31740
2019/08/27,250.0,53664
2019/08/28,252.0,15280
2019/08/29,254.0,20085
2019/08/30,259.0,35299
2019/09/02,257.5,14776
2019/09/03,254.0,26086
2019/09/04,257.5,23697
2019/09/05,263.0,49041
2019/09/06,263.5,26609
2019/09/09,265.0,17317
2019/09/10,261.5,30019
2019/09/11,263.0,36266
2019/09/12,262.5,38792
2019/09/16,265.5,38913
2019/09/17,265.0,30069
2019/09/18,267.0,51360
2019/09/19,265.0,27165
2019/09/20,264.0,44555
2019/09/23,264.0,14220
2019/09/24,265.0,24304
2019/09/25,266.0,23244
2019/09/26,268.0,34128
2019/09/27,272.0,44242
2019/10/01,280.0,75248
2019/10/02,279.5,30572
2019/10/03,276.5,35874
2019/10/04,276.5,35814
2019/10/07,278.0,17750
2019/10/08,286.5,39868
2019/10/09,282.0,34895
2019/10/14,290.0,53403
2019/10/15,293.5,54754
2019/10/16,296.5,42917
2019/10/17,293.5,41920
2019/10/18,293.0,45460
2019/10/21,290.0,35860
2019/10/22,294.0,26525
2019/10/23,293.0,30382
2019/10/24,293.0,29040
2019/10/25,293.5,25082
2019/10/28,294.5,20216
2019/10/29,298.5,37130
2019/10/30,299.5,32370
2019/10/31,298.5,43123
2019/11/01,299.0,30216
2019/11/04,307.0,45155
2019/11/05,310.5,32253
2019/11/06,311.0,22149
2019/11/07,309.0,28453
2019/11/08,305.5,26230
2019/11/11,301.0,35285
2019/11/12,305.0,19016
2019/11/13,304.0,18422
2019/11/14,303.5,15734
2019/11/15,307.0,29038
2019/11/18,311.0,18741
2019/11/19,315.0,33096
2019/11/20,313.5,24538
2019/11/21,311.0,30163
2019/11/22,309.0,26492
2019/11/25,307.0,19855
2019/11/26,307.0,101916
2019/11/27,311.0,18527
2019/11/28,309.5,19718
2019/11/29,305.0,32423
2019/12/02,307.5,25516
2019/12/03,307.0,27686
2019/12/04,306.0,34911
2019/12/05,312.0,39349
2019/12/06,313.0,18402
2019/12/09,316.0,23556
2019/12/10,313.5,20847
2019/12/11,319.0,34329
2019/12/12,331.5,52801
2019/12/13,339.0,60843
2019/12/16,336.0,48340
2019/12/17,345.0,41428
2019/12/18,344.5,42486
2019/12/19,335.0,55667
2019/12/20,329.0,86280
2019/12/23,334.0,26911
2019/12/24,332.0,13783
2019/12/25,333.0,12262
2019/12/26,333.0,11427
2019/12/27,338.0,16677
2019/12/30,334.5,21591
2019/12/31,331.0,22950
2020/01/02,339.0,33282
2020/01/03,339.5,42023
2020/01/06,332.0,45677
2020/01/07,329.5,51746
2020/01/08,329.5,37913
2020/01/09,337.5,32397
2020/01/10,339.5,27880
2020/01/13,341.5,30663
2020/01/14,346.0,30368
2020/01/15,340.0,54575
2020/01/16,334.5,58217
2020/01/17,333.0,53908
2020/01/20,333.0,35551
2020/01/30,316.5,126820
2020/01/31,320.0,62912
2020/02/03,315.0,59711
2020/02/04,325.0,52208
2020/02/05,327.5,36601
2020/02/06,332.5,29659
2020/02/07,328.0,30055
2020/02/10,327.5,30814
2020/02/11,331.5,29062
2020/02/12,335.0,37612
2020/02/13,335.0,23217
2020/02/14,335.0,18326
2020/02/17,331.5,16145
2020/02/18,322.0,64662
2020/02/19,326.5,48856
2020/02/20,325.5,27061
2020/02/21,325.0,22974
2020/02/24,320.0,42946
2020/02/25,322.0,38674
2020/02/26,318.5,60768
2020/02/27,316.0,62401
2020/03/02,311.0,86372
2020/03/03,317.5,55169
2020/03/04,320.5,44745
2020/03/05,323.0,38223
2020/03/06,315.0,52807
2020/03/09,305.5,88633
2020/03/10,307.0,74869
2020/03/11,302.0,64923
2020/03/12,294.0,114173
2020/03/13,290.0,151268
2020/03/16,276.5,103933
2020/03/17,268.0,122409
2020/03/18,260.0,118620
2020/03/19,248.0,160811
2020/03/20,270.0,159179
2020/03/23,255.0,76963
2020/03/24,267.5,82377
2020/03/25,277.0,80514
2020/03/26,280.0,54189
2020/03/27,273.0,69320
2020/03/30,267.5,53403
2020/03/31,274.0,53901
2020/04/01,271.5,47572
2020/04/06,275.5,59712
2020/04/07,283.0,48887
2020/04/08,285.0,38698
2020/04/09,283.0,29276
2020/04/10,279.5,28206
2020/04/13,278.5,22196
2020/04/14,285.0,50196
2020/04/15,287.5,58561
2020/04/16,286.5,48257
2020/04/17,306.5,117447
2020/04/20,304.0,44586
2020/04/21,295.0,61949
2020/04/22,294.0,43568
2020/04/23,295.5,39977
2020/04/24,294.0,26465
2020/04/27,298.0,38493
2020/04/28,296.5,37621
2020/04/29,299.0,46253
2020/04/30,304.5,58439
2020/05/04,295.0,72252
2020/05/05,295.5,23988
2020/05/06,296.0,35704
2020/05/07,297.5,28017
2020/05/08,297.5,35613
2020/05/11,301.0,32379
2020/05/12,295.0,52494
2020/05/13,297.0,46158
2020/05/14,293.0,34480
2020/05/15,298.0,44304
2020/05/18,290.0,96872
2020/05/19,291.5,53083
2020/05/20,294.0,36789
2020/05/21,297.5,36299
2020/05/22,292.0,41138
2020/05/25,292.0,32942
2020/05/26,295.5,35817
2020/05/27,296.5,23375
2020/05/28,294.0,32395
2020/05/29,292.0,96611
2020/06/01,295.5,37936
2020/06/02,296.5,26663
2020/06/03,301.0,67894
2020/06/04,306.0,47225
2020/06/05,311.5,44077
2020/06/08,318.0,52042
2020/06/09,319.0,37068
2020/06/10,322.5,42207
2020/06/11,320.5,50612
2020/06/12,316.0,46970
2020/06/15,309.5,51032
2020/06/16,315.0,40725
2020/06/17,315.0,34692
2020/06/18,314.5,35443
2020/06/19,314.5,48130
2020/06/22,312.0,37374
2020/06/23,315.0,41300
2020/06/24,317.5,55464
2020/06/29,312.0,56672
2020/06/30,313.0,49241
2020/07/01,317.5,29685
2020/07/02,322.0,37789
2020/07/03,329.5,55656
2020/07/06,338.0,57256
2020/07/07,338.5,59046
2020/07/08,341.0,33813
2020/07/09,345.0,37410
2020/07/10,348.5,60902
2020/07/13,354.5,49459
2020/07/14,363.5,63030
2020/07/15,363.0,75105
2020/07/16,357.5,68582
2020/07/17,367.0,66403
2020/07/20,366.0,44940
2020/07/21,383.0,64440
2020/07/22,384.0,43959
2020/07/23,381.5,45397
2020/07/24,386.0,90988
2020/07/27,424.5,103315
2020/07/28,435.0,172157
2020/07/29,422.0,88641
2020/07/30,434.0,69936
2020/07/31,425.5,50484
2020/08/03,416.0,77288
2020/08/04,425.5,41697
2020/08/05,429.0,47460
2020/08/06,435.0,43443
2020/08/07,433.0,37611
2020/08/10,435.5,36067
2020/08/11,429.0,34545
2020/08/12,419.0,53980
2020/08/13,429.0,45669
2020/08/14,427.0,24259
2020/08/17,435.0,34607
2020/08/18,433.0,45504
2020/08/19,427.5,31486
2020/08/20,415.0,75155
2020/08/21,424.5,41956
2020/08/24,428.0,49199
2020/08/25,434.5,37024
2020/08/26,442.0,41406
2020/08/27,444.0,57206
2020/08/28,435.0,57039
2020/08/31,426.5,88569
2020/09/01,435.0,50129
2020/09/02,433.0,42013
2020/09/03,436.0,40683
2020/09/04,429.0,51349
2020/09/07,426.0,39854
2020/09/08,431.0,23714
2020/09/09,427.0,40727
2020/09/10,435.0,35281
2020/09/11,436.5,34893
2020/09/14,441.0,39325
2020/09/15,445.0,39661
2020/09/16,458.0,70608
2020/09/17,448.5,44420
2020/09/18,444.0,52999
2020/09/21,440.0,40193
2020/09/22,437.0,36842
2020/09/23,433.5,47426
2020/09/24,423.0,82510
2020/09/25,424.0,41263
2020/09/28,431.5,34427
2020/09/29,431.0,42730
2020/09/30,433.0,28859
2020/10/05,432.5,33238
2020/10/06,439.5,36276
2020/10/07,443.0,44691
2020/10/08,453.0,60853
2020/10/12,460.0,67645
2020/10/13,462.0,46303
2020/10/14,459.0,52677
2020/10/15,453.0,49987
2020/10/16,449.0,48274
2020/10/19,457.5,34846
2020/10/20,451.0,26567
2020/10/21,453.0,29906
2020/10/22,455.0,25285
2020/10/23,452.0,18777
2020/10/26,450.0,15800
2020/10/27,447.0,31795
2020/10/28,444.0,26221
2020/10/29,437.0,43075
2020/10/30,432.0,49770
2020/11/02,435.5,34539
2020/11/03,441.0,31461
2020/11/04,450.0,37929
2020/11/05,451.0,36539
2020/11/06,452.5,32644
2020/11/09,458.5,43415
2020/11/10,451.0,36786
2020/11/11,457.0,40355
2020/11/12,458.0,57993
2020/11/13,462.0,31483
2020/11/16,484.0,83380
2020/11/17,485.5,75763
2020/11/18,497.0,56607
2020/11/19,490.0,47345
2020/11/20,488.0,35242
2020/11/23,496.5,43708
2020/11/24,492.0,38630
2020/11/25,487.0,47179
2020/11/26,489.0,31844
2020/11/27,489.0,35196
2020/11/30,480.5,149311
2020/12/01,490.0,38341
2020/12/02,499.0,60208
2020/12/03,497.0,36919
2020/12/04,503.0,54471
2020/12/07,514.0,45493
2020/12/08,524.0,41830
2020/12/09,520.0,46831
2020/12/10,512.0,43991
2020/12/11,516.0,51296
2020/12/14,508.0,30809
2020/12/15,504.0,43059
2020/12/16,512.0,53661
2020/12/17,508.0,39285
2020/12/18,510.0,40625
2020/12/21,516.0,35153
2020/12/22,509.0,25632
2020/12/23,509.0,18320
2020/12/24,510.0,15218
2020/12/25,511.0,12581
2020/12/28,515.0,19520
2020/12/29,515.0,20226
2020/12/30,525.0,46705
2020/12/31,530.0,31173
2021/01/04,536.0,39489
2021/01/05,542.0,34839
2021/01/06,549.0,55614
2021/01/07,565.0,53392
2021/01/08,580.0,62957
2021/01/11,584.0,52771
2021/01/12,591.0,52605
2021/01/13,605.0,75707
2021/01/14,592.0,90309
2021/01/15,601.0,100998
2021/01/18,607.0,50388
2021/01/19,627.0,52947
2021/01/20,647.0,95484
2021/01/21,673.0,97590
2021/01/22,649.0,134238
2021/01/25,633.0,98608
2021/01/26,617.0,114797
2021/01/27,615.0,72823
2021/01/28,601.0,104181
2021/01/29,591.0,96875
2021/02/01,611.0,70161
2021/02/02,632.0,80724
2021/02/03,630.0,59763
2021/02/04,627.0,47547
2021/02/05,632.0,57350
2021/02/17,663.0,115578
2021/02/18,660.0,54520
2021/02/19,652.0,51651
2021/02/22,650.0,39512
2021/02/23,641.0,52868
2021/02/24,625.0,80010
2021/02/25,635.0,45279
2021/02/26,606.0,137933
2021/03/02,609.0,57792
2021/03/03,622.0,61171
2021/03/04,601.0,75508
2021/03/05,601.0,85579
2021/03/08,598.0,47676
2021/03/09,595.0,74471
2021/03/10,597.0,41735
2021/03/11,609.0,55462
2021/03/12,614.0,33876
2021/03/15,611.0,29767
2021/03/16,613.0,37780
2021/03/17,604.0,43942
2021/03/18,602.0,30223
2021/03/19,591.0,74960
2021/03/22,593.0,35931
2021/03/23,594.0,31933
2021/03/24,576.0,115318
2021/03/25,575.0,74225
2021/03/26,590.0,37937
2021/03/29,599.0,40573
2021/03/30,597.0,34686
2021/03/31,587.0,44454
2021/04/01,602.0,45972
2021/04/06,610.0,37664
2021/04/07,610.0,28140
2021/04/08,613.0,26658
2021/04/09,610.0,31601
2021/04/12,605.0,23319
2021/04/13,605.0,27386
2021/04/14,612.0,31144
2021/04/15,619.0,36394
2021/04/16,610.0,49952
2021/04/19,603.0,25234
2021/04/20,602.0,36655
2021/04/21,592.0,41893
2021/04/22,591.0,38094
2021/04/23,602.0,29004
2021/04/26,610.0,32426
2021/04/27,610.0,26761
2021/04/28,602.0,24601
2021/04/29,600.0,35756
2021/05/03,588.0,46801
2021/05/04,591.0,45507
2021/05/05,585.0,31786
2021/05/06,587.0,33165
2021/05/07,599.0,28719
2021/05/10,589.0,21365
2021/05/11,571.0,66035
2021/05/12,560.0,138328
2021/05/13,547.0,71519
2021/05/14,557.0,38625
2021/05/17,549.0,58446
2021/05/18,572.0,44584
2021/05/19,567.0,29610
2021/05/20,567.0,36605
2021/05/21,573.0,28009
2021/05/24,568.0,15981
2021/05/25,583.0,35445
2021/05/26,585.0,19555
2021/05/27,582.0,70061
2021/05/28,590.0,30720
2021/05/31,597.0,31557
2021/06/01,598.0,18405
2021/06/02,595.0,22416
2021/06/03,596.0,31703
2021/06/04,595.0,16072
2021/06/07,592.0,17729
2021/06/08,589.0,14083
2021/06/09,586.0,21575
2021/06/10,599.0,29741
2021/06/11,602.0,24940
2021/06/15,609.0,30245
2021/06/16,605.0,28624
2021/06/17,606.0,26477
2021/06/18,603.0,42036
2021/06/21,583.0,47339
2021/06/22,578.0,30578
2021/06/23,595.0,36386
2021/06/24,590.0,19322
2021/06/25,591.0,19140
2021/06/28,590.0,15401
2021/06/29,595.0,30837
2021/06/30,595.0,34021
2021/07/01,593.0,18719
2021/07/02,588.0,19633
2021/07/05,591.0,30274
2021/07/06,592.0,13830
2021/07/07,594.0,17329
2021/07/08,588.0,21596
2021/07/09,584.0,30602
2021/07/12,593.0,33011
2021/07/13,607.0,54894
2021/07/14,613.0,39670
2021/07/15,614.0,23057
2021/07/16,589.0,61882
2021/07/19,582.0,43248
2021/07/20,581.0,16352
2021/07/21,585.0,26476
2021/07/22,591.0,27075
2021/07/23,585.0,15705
2021/07/26,580.0,22442
2021/07/27,580.0,18925
2021/07/28,579.0,39744
2021/07/29,583.0,25014
2021/07/30,580.0,26141
2021/08/02,590.0,24948
2021/08/03,594.0,28104
2021/08/04,596.0,23714
2021/08/05,596.0,15673
2021/08/06,591.0,13994
2021/08/09,595.0,17611
2021/08/10,591.0,17620
2021/08/11,590.0,20311
2021/08/12,586.0,16031
2021/08/13,581.0,25440
2021/08/16,584.0,19949
2021/08/17,580.0,31845
2021/08/18,574.0,47063
2021/08/19,559.0,42133
2021/08/20,552.0,47741
2021/08/23,566.0,34775
2021/08/24,572.0,27397
2021/08/25,585.0,28867
2021/08/26,594.0,45027
2021/08/27,599.0,29459
2021/08/30,605.0,40606
2021/08/31,614.0,58916
2021/09/01,613.0,31242
2021/09/02,607.0,26715
2021/09/03,620.0,53915
2021/09/06,631.0,59223
2021/09/07,623.0,27422
2021/09/08,619.0,38713
2021/09/09,619.0,19309
2021/09/10,622.0,16740
2021/09/13,615.0,15809
2021/09/14,613.0,16024
2021/09/15,607.0,26041
2021/09/16,600.0,23315
2021/09/17,600.0,42383
2021/09/22,586.0,42732
2021/09/23,588.0,22736
2021/09/24,598.0,17302
2021/09/27,602.0,20034
2021/09/28,594.0,17325
2021/09/29,580.0,51834
2021/09/30,580.0,36318
2021/10/01,574.0,39006
2021/10/04,572.0,22288
2021/10/05,572.0,36063
2021/10/06,571.0,33989
2021/10/07,580.0,28480
2021/10/08,575.0,22601
2021/10/12,575.0,27126
2021/10/13,571.0,19267
2021/10/14,573.0,14270
2021/10/15,600.0,55305
2021/10/18,590.0,19753
2021/10/19,600.0,18709
2021/10/20,598.0,17537
2021/10/21,596.0,16882
2021/10/22,600.0,14236
2021/10/25,593.0,17724
2021/10/26,599.0,27047
2021/10/27,599.0,16260
2021/10/28,595.0,16927
2021/10/29,590.0,27684
2021/11/01,590.0,17110
2021/11/02,592.0,16544
2021/11/03,592.0,11404
2021/11/04,587.0,18345
2021/11/05,600.0,34158
2021/11/08,602.0,20886
2021/11/09,611.0,42340
2021/11/10,612.0,18518
2021/11/11,606.0,20257
2021/11/12,604.0,21373
2021/11/15,608.0,17140
2021/11/16,610.0,21776
2021/11/17,610.0,21829
2021/11/18,613.0,22933
2021/11/19,618.0,38847
2021/11/22,615.0,23296
2021/11/23,612.0,20022
2021/11/24,603.0,22978
2021/11/25,603.0,14171
2021/11/26,596.0,27882
2021/11/29,593.0,24160
2021/11/30,596.0,69160
2021/12/01,600.0,30119
2021/12/02,615.0,48720
2021/12/03,608.0,27571
2021/12/06,600.0,24474
2021/12/07,607.0,21105
2021/12/08,602.0,22194
2021/12/09,608.0,12467
2021/12/10,605.0,11371
2021/12/13,601.0,17994
2021/12/14,599.0,22997
2021/12/15,600.0,22419
2021/12/16,605.0,22151
2021/12/17,607.0,30319
2021/12/20,598.0,22381
2021/12/21,597.0,17669
2021/12/22,600.0,10127
2021/12/23,606.0,16910
2021/12/24,604.0,12008
2021/12/27,606.0,16771
2021/12/28,615.0,35156
2021/12/29,616.0,25604
2021/12/30,615.0,20522
2022/01/03,631.0,73703
2022/01/04,656.0,90945
2022/01/05,650.0,72505
2022/01/06,644.0,57490
2022/01/07,634.0,39847
2022/01/10,643.0,39286
2022/01/11,651.0,36186
2022/01/12,660.0,40832
2022/01/13,661.0,39172
2022/01/14,672.0,98768
2022/01/17,683.0,63828
2022/01/18,662.0,48802
2022/01/19,654.0,44092
2022/01/20,651.0,48996
2022/01/21,641.0,53966
2022/01/24,653.0,48665
2022/01/25,641.0,53927
2022/01/26,636.0,33093
2022/02/07,635.0,64637
2022/02/08,628.0,43786
2022/02/09,633.0,33633
2022/02/10,649.0,37388
2022/02/11,650.0,28194
2022/02/14,637.0,39394
2022/02/15,633.0,24497
2022/02/16,646.0,27395
2022/02/17,645.0,20447
2022/02/18,637.0,21948
2022/02/21,632.0,25769
2022/02/22,627.0,38526
2022/02/23,625.0,34561
2022/02/24,604.0,80672
2022/02/25,604.0,94155
2022/03/01,604.0,70303
2022/03/02,601.0,42428
2022/03/03,602.0,37103
2022/03/04,595.0,65235
2022/03/07,576.0,97167
2022/03/08,563.0,88371
2022/03/09,568.0,57512
2022/03/10,587.0,49092
2022/03/11,575.0,42981
2022/03/14,572.0,38562
2022/03/15,558.0,84338
2022/03/16,558.0,50764
2022/03/17,582.0,65820
2022/03/18,581.0,49583
2022/03/21,586.0,22800
2022/03/22,583.0,23421
2022/03/23,590.0,27475
2022/03/24,591.0,20769
2022/03/25,598.0,26794
2022/03/28,584.0,27954
2022/03/29,589.0,15742
2022/03/30,600.0,43256
2022/03/31,597.0,25130
2022/04/01,589.0,31247
2022/04/06,578.0,40726
2022/04/07,566.0,47212
2022/04/08,567.0,31406
2022/04/11,558.0,41713
2022/04/12,557.0,34799
2022/04/13,573.0,36968
2022/04/14,573.0,20224
2022/04/15,562.0,33158
2022/04/18,561.0,16579
2022/04/19,565.0,18811
2022/04/20,570.0,28240
2022/04/21,565.0,21539
2022/04/22,558.0,35567
2022/04/25,547.0,49067
2022/04/26,546.0,39549
2022/04/27,526.0,65034
2022/04/28,531.0,50406
2022/04/29,538.0,39960
2022/05/03,531.0,29502
2022/05/04,534.0,17305
2022/05/05,542.0,22540
2022/05/06,528.0,34512
2022/05/09,520.0,27309
2022/05/10,518.0,44322
2022/05/11,521.0,28109
2022/05/12,505.0,35824
2022/05/13,511.0,30204
2022/05/16,520.0,22012
2022/05/17,530.0,25812
2022/05/18,538.0,33605
2022/05/19,522.0,40798
2022/05/20,530.0,26111
2022/05/23,528.0,18919
2022/05/24,520.0,19130
2022/05/25,524.0,22460
2022/05/26,514.0,31542
2022/05/27,530.0,30113
2022/05/30,547.0,36480
2022/05/31,560.0,81962
2022/06/01,549.0,32970
2022/06/02,540.0,26063
2022/06/06,540.0,23732
2022/06/07,535.0,22152
2022/06/08,544.0,19609
2022/06/09,541.0,16894
2022/06/10,530.0,22614
2022/06/13,516.0,36758
2022/06/14,513.0,38838
2022/06/15,509.0,38360
2022/06/16,508.0,31908
2022/06/17,501.0,48400
2022/06/20,498.0,36664
2022/06/21,505.0,34432
2022/06/22,494.5,33438
