Date,Close,Volume
2020/02/21,11686.35,4500184
2020/02/24,11534.87,5394033
2020/02/25,11540.23,5387661
2020/02/26,11433.62,6218057
2020/02/27,11292.17,7211740
2020/03/02,11170.46,7284842
2020/03/03,11327.72,6007281
2020/03/04,11392.35,5039075
2020/03/05,11514.82,5060603
2020/03/06,11321.81,5659175
2020/03/09,10977.64,9368411
2020/03/10,11003.54,8600866
2020/03/11,10893.75,7389097
2020/03/12,10422.32,10401683
2020/03/13,10128.87,11980302
2020/03/16,9717.77,7645539
2020/03/17,9439.63,8206236
2020/03/18,9218.67,7506547
2020/03/19,8681.34,10417337
2020/03/20,9234.09,8313012
2020/03/23,8890.03,5434939
2020/03/24,9285.62,5685711
2020/03/25,9644.75,6311030
2020/03/26,9736.36,4963011
2020/03/27,9698.92,5715888
2020/03/30,9629.43,4590872
2020/03/31,9708.06,4717261
2020/04/01,9663.63,4180562
2020/04/06,9818.74,5242549
2020/04/07,9996.39,5596397
2020/04/08,10137.47,5578131
2020/04/09,10119.43,5230196
2020/04/10,10157.61,4155990
2020/04/13,10099.22,4698370
2020/04/14,10332.94,5363296
2020/04/15,10447.21,5647516
2020/04/16,10375.48,4829966
2020/04/17,10597.04,6364036
2020/04/20,10586.71,3968793
2020/04/21,10288.42,5920573
2020/04/22,10307.74,5260027
2020/04/23,10366.51,4677068
2020/04/24,10347.36,4052771
2020/04/27,10567.27,5540788
2020/04/28,10616.06,5400871
2020/04/29,10772.22,5678828
2020/04/30,10992.14,6546009
2020/05/04,10720.48,5765177
2020/05/05,10774.61,4705783
2020/05/06,10774.98,5314704
2020/05/07,10842.92,4780230
2020/05/08,10901.42,5098107
2020/05/11,11013.26,5458626
2020/05/12,10879.47,5014964
2020/05/13,10938.27,4751016
2020/05/14,10780.88,5561899
2020/05/15,10814.92,4835287
2020/05/18,10740.55,4741087
2020/05/19,10860.44,5142779
2020/05/20,10907.8,4509534
2020/05/21,11008.31,4885891
2020/05/22,10811.15,5054277
2020/05/25,10871.18,4139816
2020/05/26,10997.21,5106168
2020/05/27,11014.66,4721324
2020/05/28,10944.19,5239764
2020/05/29,10942.16,5508327
2020/06/01,11079.02,4975164
2020/06/02,11127.93,4974734
2020/06/03,11320.16,6431206
2020/06/04,11393.23,5944102
2020/06/05,11479.4,5782637
2020/06/08,11610.32,6425750
2020/06/09,11637.11,5177011
2020/06/10,11720.16,5625828
2020/06/11,11535.77,7133820
2020/06/12,11429.94,6821881
2020/06/15,11306.26,5612526
2020/06/16,11511.64,5551224
2020/06/17,11534.59,5429872
2020/06/18,11548.33,5589608
2020/06/19,11549.86,6809199
2020/06/22,11572.93,5081058
2020/06/23,11612.36,5731275
2020/06/24,11660.67,5087067
2020/06/29,11542.62,5483857
2020/06/30,11621.24,5238990
2020/07/01,11703.42,5812063
2020/07/02,11805.14,6091006
2020/07/03,11909.16,6484752
2020/07/06,12116.7,7916423
2020/07/07,12092.97,7651045
2020/07/08,12170.19,6363746
2020/07/09,12192.69,6645387
2020/07/10,12073.68,7031694
2020/07/13,12211.56,6140389
2020/07/14,12209.01,6197831
2020/07/15,12202.85,6756734
2020/07/16,12157.74,5770300
2020/07/17,12181.56,5938809
2020/07/20,12174.54,5326683
2020/07/21,12397.55,6781208
2020/07/22,12473.27,6475848
2020/07/23,12413.04,6566842
2020/07/24,12304.04,7302839
2020/07/27,12588.3,6497324
2020/07/28,12586.73,7749667
2020/07/29,12540.97,5900556
2020/07/30,12722.92,5882978
2020/07/31,12664.8,5953761
2020/08/03,12513.03,5837095
2020/08/04,12709.92,6164234
2020/08/05,12802.3,7039886
2020/08/06,12913.5,7232775
2020/08/07,12828.87,6458649
2020/08/10,12894.0,6577589
2020/08/11,12780.19,6378786
2020/08/12,12670.35,6351198
2020/08/13,12763.13,6178740
2020/08/14,12795.46,6385965
2020/08/17,12956.11,7363417
2020/08/18,12872.14,6843591
2020/08/19,12778.64,7199535
2020/08/20,12362.64,10808931
2020/08/21,12607.84,6617437
2020/08/24,12647.13,5964445
2020/08/25,12758.25,6638302
2020/08/26,12833.29,5896934
2020/08/27,12797.31,7593252
2020/08/28,12728.85,6774001
2020/08/31,12591.45,7567454
2020/09/01,12703.28,7167104
2020/09/02,12699.5,6761533
2020/09/03,12757.97,8851967
2020/09/04,12637.95,8831958
2020/09/07,12601.4,8517685
2020/09/08,12663.56,7166397
2020/09/09,12608.58,7663239
2020/09/10,12691.75,7558292
2020/09/11,12675.95,7457620
2020/09/14,12787.82,5970714
2020/09/15,12845.65,6115853
2020/09/16,12976.76,6346241
2020/09/17,12872.74,5839451
2020/09/18,12875.62,6121502
2020/09/21,12795.12,6119694
2020/09/22,12645.51,6036770
2020/09/23,12583.88,5513876
2020/09/24,12264.38,7819019
2020/09/25,12232.91,6649496
2020/09/28,12462.76,5029633
2020/09/29,12467.73,5160203
2020/09/30,12515.61,4306132
2020/10/05,12548.28,4720361
2020/10/06,12704.23,5185702
2020/10/07,12746.37,4853747
2020/10/08,12887.19,5770489
2020/10/12,12955.91,6482289
2020/10/13,12947.13,5812233
2020/10/14,12919.31,6116047
2020/10/15,12827.82,6066363
2020/10/16,12750.37,6189889
2020/10/19,12908.34,5370531
2020/10/20,12862.37,4737368
2020/10/21,12877.25,5658937
2020/10/22,12917.03,5778195
2020/10/23,12898.82,5327338
2020/10/26,12909.03,6677343
2020/10/27,12875.01,6050727
2020/10/28,12793.75,6285954
2020/10/29,12662.91,6761490
2020/10/30,12546.34,6541713
2020/11/02,12591.31,5294905
2020/11/03,12736.01,5322961
2020/11/04,12867.9,6578096
2020/11/05,12918.8,5603467
2020/11/06,12973.53,5767873
2020/11/09,13127.47,6798077
2020/11/10,13081.72,7757716
2020/11/11,13262.19,8185194
2020/11/12,13221.78,6858089
2020/11/13,13273.33,5864501
2020/11/16,13551.83,6776528
2020/11/17,13593.01,6633573
2020/11/18,13773.29,6591867
2020/11/19,13722.43,6243552
2020/11/20,13716.44,5986755
2020/11/23,13878.01,7028271
2020/11/24,13807.13,7633875
2020/11/25,13738.83,7757213
2020/11/26,13845.66,6910524
2020/11/27,13867.09,7292147
2020/11/30,13722.89,10553313
2020/12/01,13885.67,9170668
2020/12/02,13989.14,8956941
2020/12/03,13977.09,8380406
2020/12/04,14132.44,9326108
2020/12/07,14256.6,10622974
2020/12/08,14360.4,8745552
2020/12/09,14390.14,8859421
2020/12/10,14249.49,8817637
2020/12/11,14261.69,9039771
2020/12/14,14211.05,7705137
2020/12/15,14068.52,8827642
2020/12/16,14304.46,7048147
2020/12/17,14258.93,6227173
2020/12/18,14249.96,7440315
2020/12/21,14384.96,8527792
2020/12/22,14177.46,10869811
2020/12/23,14223.09,7727365
2020/12/24,14280.28,7461043
2020/12/25,14331.42,7354213
2020/12/28,14483.07,8522466
2020/12/29,14472.05,9485864
2020/12/30,14687.7,8345169
2020/12/31,14732.53,8098938
2021/01/04,14902.03,9339297
2021/01/05,15000.03,9179847
2021/01/06,14983.13,11485851
2021/01/07,15214.0,8827119
2021/01/08,15463.95,9249546
2021/01/11,15557.3,8217768
2021/01/12,15500.7,9394475
2021/01/13,15769.98,9111050
2021/01/14,15707.19,9186986
2021/01/15,15616.39,10457222
2021/01/18,15612.0,8298960
2021/01/19,15877.37,8347997
2021/01/20,15806.18,10566225
2021/01/21,16153.77,8832867
2021/01/22,16019.03,8253605
2021/01/25,15946.54,8013173
2021/01/26,15658.85,7841595
2021/01/27,15701.45,6917641
2021/01/28,15415.88,8684236
2021/01/29,15138.31,8619701
2021/02/01,15410.09,7557427
2021/02/02,15760.05,8036152
2021/02/03,15771.32,7809582
2021/02/04,15706.22,6713485
2021/02/05,15802.4,6946810
2021/02/17,16362.29,9219556
2021/02/18,16424.51,9049755
2021/02/19,16341.38,8835553
2021/02/22,16410.16,9631555
2021/02/23,16443.4,9751868
2021/02/24,16212.53,10053872
2021/02/25,16452.18,9928163
2021/02/26,15953.8,11254308
2021/03/02,15946.88,9174901
2021/03/03,16211.73,8339162
2021/03/04,15906.41,8968387
2021/03/05,15855.23,7802008
2021/03/08,15820.11,7904447
2021/03/09,15853.09,8542385
2021/03/10,15911.67,6953802
2021/03/11,16179.56,8174238
2021/03/12,16255.18,7700933
2021/03/15,16249.33,7038780
2021/03/16,16313.16,7954820
2021/03/17,16215.82,7897003
2021/03/18,16287.84,8959526
2021/03/19,16070.24,10369745
2021/03/22,16189.22,9984003
2021/03/23,16177.59,10466622
2021/03/24,16032.12,8650496
2021/03/25,16060.14,9028784
2021/03/26,16305.88,8573575
2021/03/29,16475.97,10452660
2021/03/30,16554.9,9057751
2021/03/31,16431.13,9159869
2021/04/01,16571.28,8890669
2021/04/06,16739.87,9782619
2021/04/07,16815.36,10076230
2021/04/08,16926.44,11433061
2021/04/09,16854.1,12470868
2021/04/12,16859.7,12726711
2021/04/13,16824.91,14488230
2021/04/14,16865.97,14502431
2021/04/15,17076.73,10863449
2021/04/16,17158.81,12256445
2021/04/19,17263.28,14601043
2021/04/20,17323.87,13070597
2021/04/21,17202.11,13297873
2021/04/22,17096.97,19621534
2021/04/23,17300.27,13214846
2021/04/26,17572.29,13747195
2021/04/27,17595.9,13557800
2021/04/28,17567.53,14504677
2021/04/29,17566.66,15169267
2021/05/03,17222.35,15458829
2021/05/04,16933.78,17675985
2021/05/05,16843.44,12120844
2021/05/06,16994.36,12771639
2021/05/07,17285.0,12162298
2021/05/10,17235.61,12944671
2021/05/11,16583.13,17856079
2021/05/12,15902.37,20092847
2021/05/13,15670.1,14638813
2021/05/14,15827.09,12850841
2021/05/17,15353.89,13148568
2021/05/18,16145.98,10897361
2021/05/19,16132.66,11332207
2021/05/20,16042.36,10554659
2021/05/21,16302.06,10040039
2021/05/24,16338.29,9718105
2021/05/25,16595.67,12484201
2021/05/26,16643.69,9220132
2021/05/27,16601.61,10717817
2021/05/28,16870.86,11695052
2021/05/31,17068.43,12753627
2021/06/01,17162.38,10763106
2021/06/02,17165.04,12360554
2021/06/03,17246.16,11079030
2021/06/04,17147.41,11138533
2021/06/07,17083.91,11588834
2021/06/08,17076.21,7966537
2021/06/09,16966.22,8780835
2021/06/10,17159.22,9652249
2021/06/11,17213.52,8846548
2021/06/15,17371.29,9141252
2021/06/16,17307.86,10878514
2021/06/17,17390.61,9302890
2021/06/18,17318.54,11033579
2021/06/21,17062.98,10773756
2021/06/22,17075.55,12102644
2021/06/23,17336.71,11438705
2021/06/24,17407.96,9578597
2021/06/25,17502.99,10145572
2021/06/28,17590.97,10047162
2021/06/29,17598.19,11551535
2021/06/30,17755.46,11204532
2021/07/01,17713.94,13164999
2021/07/02,17710.15,12310475
2021/07/05,17919.33,11327332
2021/07/06,17913.07,9990840
2021/07/07,17850.69,10361683
2021/07/08,17866.09,11812352
2021/07/09,17661.48,9944657
2021/07/12,17814.33,10467277
2021/07/13,17847.52,12997799
2021/07/14,17845.75,10827135
2021/07/15,18034.19,9106657
2021/07/16,17895.25,10282434
2021/07/19,17789.25,9411627
2021/07/20,17528.74,9624045
2021/07/21,17458.79,10851632
2021/07/22,17572.33,10160940
2021/07/23,17572.92,10052711
2021/07/26,17403.56,9321989
2021/07/27,17269.87,9278098
2021/07/28,17135.22,10441371
2021/07/29,17402.81,8619629
2021/07/30,17247.41,9849934
2021/08/02,17503.28,8433835
2021/08/03,17553.76,7297083
2021/08/04,17623.89,8674006
2021/08/05,17603.12,9310147
2021/08/06,17526.28,8507806
2021/08/09,17485.15,7894068
2021/08/10,17323.64,7424101
2021/08/11,17227.18,8485348
2021/08/12,17219.94,6583768
2021/08/13,16982.11,8080387
2021/08/16,16858.77,7549787
2021/08/17,16661.36,6572397
2021/08/18,16826.27,8581086
2021/08/19,16375.4,8740931
2021/08/20,16341.94,7563826
2021/08/23,16741.84,7336054
2021/08/24,16818.73,8218076
2021/08/25,17045.86,7220691
2021/08/26,17066.96,7176067
2021/08/27,17209.93,6876549
2021/08/30,17396.52,6286680
2021/08/31,17490.29,7594890
2021/09/01,17473.99,7417302
2021/09/02,17319.76,7363528
2021/09/03,17516.92,7417361
2021/09/06,17495.3,8125514
2021/09/07,17428.87,6809125
2021/09/08,17270.49,6716726
2021/09/09,17304.33,5177907
2021/09/10,17474.57,5898868
2021/09/13,17446.31,5932740
2021/09/14,17434.9,5669147
2021/09/15,17354.0,5732189
2021/09/16,17278.7,5725790
2021/09/17,17276.79,6567681
2021/09/22,16925.82,7253281
2021/09/23,17078.22,5730646
2021/09/24,17260.19,6101942
2021/09/27,17313.77,6662794
2021/09/28,17181.44,5800849
2021/09/29,16855.46,7361396
2021/09/30,16934.77,6340103
2021/10/01,16570.89,7878762
2021/10/04,16408.35,6696156
2021/10/05,16460.75,6867850
2021/10/06,16393.16,6173594
2021/10/07,16713.86,6432919
2021/10/08,16640.43,5898171
2021/10/12,16462.84,5959453
2021/10/13,16347.99,5788989
2021/10/14,16387.28,5636197
2021/10/15,16781.19,6030701
2021/10/18,16705.46,6285394
2021/10/19,16900.67,6078970
2021/10/20,16887.82,5748882
2021/10/21,16889.51,6613118
2021/10/22,16888.74,6145236
2021/10/25,16894.24,5491700
2021/10/26,17034.34,6680427
2021/10/27,17074.55,5887097
2021/10/28,17041.63,6997433
2021/10/29,16987.41,7050932
2021/11/01,17068.24,7074664
2021/11/02,17065.97,8341539
2021/11/03,17122.16,7026797
2021/11/04,17078.86,6938569
2021/11/05,17296.9,7436689
2021/11/08,17415.3,8442817
2021/11/09,17541.36,8519578
2021/11/10,17559.65,8499487
2021/11/11,17452.52,9014096
2021/11/12,17518.13,8143908
2021/11/15,17634.47,8179591
2021/11/16,17693.13,8855573
2021/11/17,17764.04,9046216
2021/11/18,17841.37,9921581
2021/11/19,17818.31,9158530
2021/11/22,17803.54,7432543
2021/11/23,17666.12,7497815
2021/11/24,17642.52,7355021
2021/11/25,17654.19,7075203
2021/11/26,17369.39,8639089
2021/11/29,17328.09,7721871
2021/11/30,17427.76,9057571
2021/12/01,17585.99,7020888
2021/12/02,17724.88,8097881
2021/12/03,17697.14,7026605
2021/12/06,17688.21,6532709
2021/12/07,17796.92,8315524
2021/12/08,17832.42,8204584
2021/12/09,17914.12,7970542
2021/12/10,17826.26,6928227
2021/12/13,17767.6,7383940
2021/12/14,17599.37,7685082
2021/12/15,17660.1,5816281
2021/12/16,17785.74,7088215
2021/12/17,17812.59,7822461
2021/12/20,17669.11,6240711
2021/12/21,17789.27,6142255
2021/12/22,17826.83,6019281
2021/12/23,17946.66,6360759
2021/12/24,17961.64,6294056
2021/12/27,18048.94,6063084
2021/12/28,18196.81,6288478
2021/12/29,18248.28,6188965
2021/12/30,18218.84,6394953
2022/01/03,18270.51,6970218
2022/01/04,18526.35,7298131
2022/01/05,18499.96,7366467
2022/01/06,18367.92,6401573
2022/01/07,18169.76,7595875
2022/01/10,18239.38,5896254
2022/01/11,18288.21,7356526
2022/01/12,18375.4,6746853
2022/01/13,18436.93,7130343
2022/01/14,18403.33,7366761
2022/01/17,18525.44,5767298
2022/01/18,18378.64,6014247
2022/01/19,18227.46,6124785
2022/01/20,18218.28,5557986
2022/01/21,17899.3,7191394
2022/01/24,17989.04,6093291
2022/01/25,17701.12,6109603
2022/01/26,17674.4,4934894
2022/02/07,17900.3,6291542
2022/02/08,17966.56,6885105
2022/02/09,18151.76,6861230
2022/02/10,18338.05,6512226
2022/02/11,18310.94,6177798
2022/02/14,17997.67,6357847
2022/02/15,17951.81,5884767
2022/02/16,18231.47,6435603
2022/02/17,18268.57,7855456
2022/02/18,18232.35,7574375
2022/02/21,18221.49,7499386
2022/02/22,17969.29,8553650
2022/02/23,18055.73,6080359
2022/02/24,17594.55,10101872
2022/02/25,17652.18,8104034
2022/03/01,17898.25,7643059
2022/03/02,17867.6,6878544
2022/03/03,17934.4,6753791
2022/03/04,17736.52,7549139
2022/03/07,17178.69,10072752
2022/03/08,16825.25,9902592
2022/03/09,17015.36,6970530
2022/03/10,17433.2,8032678
2022/03/11,17264.74,5959633
2022/03/14,17263.04,6380283
2022/03/15,16926.06,7725450
2022/03/16,16940.83,8125398
2022/03/17,17448.22,9772206
2022/03/18,17456.52,7994590
2022/03/21,17560.36,6555265
2022/03/22,17559.71,5875045
2022/03/23,17731.37,6846491
2022/03/24,17699.06,6502369
2022/03/25,17676.95,6656846
2022/03/28,17520.01,5889262
2022/03/29,17548.66,6005532
2022/03/30,17740.56,6770950
2022/03/31,17693.47,5658103
2022/04/01,17625.59,5719024
2022/04/06,17522.5,6830996
2022/04/07,17178.63,8062131
2022/04/08,17284.54,6150051
2022/04/11,17048.37,7826059
2022/04/12,16990.91,6923672
2022/04/13,17301.65,7050860
2022/04/14,17245.65,6990328
2022/04/15,17004.18,6948398
2022/04/18,16898.87,6433458
2022/04/19,16993.4,5818953
2022/04/20,17148.88,7477482
2022/04/21,17127.95,6527037
2022/04/22,17025.09,7020338
2022/04/25,16620.9,7818513
2022/04/26,16644.79,6546679
2022/04/27,16303.35,7557844
2022/04/28,16419.38,6326127
2022/04/29,16592.18,6283737
2022/05/03,16498.9,4688894
2022/05/04,16565.83,4754572
2022/05/05,16696.12,6028615
2022/05/06,16408.2,6214594
2022/05/09,16048.92,6626190
2022/05/10,16061.7,6855098
2022/05/11,16006.25,5626434
2022/05/12,15616.68,7290113
2022/05/13,15832.54,5956940
2022/05/16,15901.04,6376545
2022/05/17,16056.09,5579744
2022/05/18,16296.86,6379939
2022/05/19,16020.32,6370148
2022/05/20,16144.85,5309171
2022/05/23,16156.41,5618693
2022/05/24,15963.63,5299794
2022/05/25,16104.03,5451206
2022/05/26,15968.83,5589281
2022/05/27,16266.22,5481897
2022/05/30,16610.62,6285048
2022/05/31,16807.77,8275230
2022/06/01,16675.09,5693916
2022/06/02,16552.57,4836099
2022/06/06,16605.96,5418061
2022/06/07,16512.88,4732466
2022/06/08,16670.51,4815479
2022/06/09,16621.34,4489281
2022/06/10,16460.12,4562608
2022/06/13,16070.98,5886905
2022/06/14,16047.37,5921513
2022/06/15,15999.25,5516815
2022/06/16,15838.61,6526682
2022/06/17,15641.26,7818365
2022/06/20,15367.58,7296097
2022/06/21,15728.64,6317170
2022/06/22,15347.75,7189114
